









Frequency of observations in the selected location(s).:
Number of taxa: 	477

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Yellow-browed Tyrant	0.0799562	0.0542328	0.0512422	0.045977	0.0534591	0.0210843	0.0185414	0.0246305	0.046875	0.0117417	0.0183486	0.0309556	0.0290698	0.0455531	0.0580913	0.0453782	0.0609037	0.0581818	0.0823045	0.0699001	0.0998152	0.1270833	0.1351351	0.1550889	0.1605166	0.1618182	0.1120996	0.1885856	0.1433225	0.1169687	0.1660584	0.1447964	0.1691542	0.1529093	0.1527378	0.1584984	0.1752451	0.1610415	0.1330685	0.1075697	0.1176471	0.1055437	0.1312364	0.1277284	0.0869565	0.1127451	0.0909091	0.0693642	
Dark-faced Ground-Tyrant	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0103734	0.0588235	0.1060904	0.1006061	0.117284	0.1369472	0.1626617	0.1395833	0.1767152	0.1890145	0.1918819	0.1363636	0.0871886	0.1526055	0.1123779	0.0906096	0.1332117	0.1074661	0.0862355	0.0284168	0.0057637	0.0	0.0	0.0	0.0	7.968E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
White Monjita	0.0010953	0.0026455	0.0	0.0010449	0.0015723	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.001938	0.0	0.0	0.0	0.0	0.0024242	0.0061728	0.0228245	0.0036969	0.0020833	0.010395	0.0113086	0.0129151	0.0181818	0.0	0.0	0.0	0.0	0.0	0.0045249	0.0	0.0013532	0.0	0.0020855	0.0012255	0.0019286	9.93E-4	0.0	9.643E-4	0.0010661	0.0021692	0.0072757	0.0035253	0.002451	0.0025253	0.0019268	
Gray Monjita	0.0010953	0.0	0.0015528	0.0	0.0015723	0.001506	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0041494	0.0033613	0.0019646	0.0036364	0.0020576	0.0014265	0.0	0.0020833	0.0	0.0	0.0	0.0	0.0	0.0012407	0.0179153	0.0016474	0.0054745	0.0	0.0016584	0.0	0.0	0.0031283	0.0012255	0.0096432	0.0069513	7.968E-4	0.0019286	0.0031983	0.005423	0.0080841	0.0	0.0098039	0.0050505	0.004817	
Black-crowned Monjita	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018349	0.0026918	0.0015	0.010846	0.0	0.0033613	0.0019646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0015	0.0022624	0.013267	0.0	0.0043228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Rusty-backed Monjita	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Gray-bellied Shrike-Tyrant	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.001845	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Lesser Shrike-Tyrant	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016584	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Black-backed Water-Tyrant	0.0865279	0.1018519	0.0993789	0.0741902	0.0330189	0.0406627	0.0173053	0.0098522	0.0104167	0.0254403	0.0146789	0.0121131	0.0096899	0.0065076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016287	0.0	0.0	0.0022624	0.0	0.0054127	0.0057637	0.0364964	0.0563725	0.0703954	0.1002979	0.0900398	0.1301832	0.1151386	0.1041215	0.0986257	0.1022327	0.1127451	0.1035354	0.0645472	
Swainson's Flycatcher	0.0832421	0.0740741	0.0465839	0.0417973	0.0361635	0.0225904	0.0271941	0.0082102	0.0138889	0.0097847	0.0146789	0.0067295	0.0077519	0.0021692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018248	0.0	0.0015	0.0	0.0	0.0010428	0.0012255	0.0135005	0.0367428	0.0589641	0.0838959	0.0735608	0.0791757	0.0662894	0.0611046	0.0735294	0.0795455	0.0558767	
Short-crested Flycatcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Brown-crested Flycatcher	0.0	0.0013228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024242	0.0	0.0	0.0018484	0.0020833	0.014553	0.0145396	0.0184502	0.0109091	0.0017794	0.0074442	0.0	0.0032949	0.0036496	0.0022624	0.0033167	0.0067659	0.0014409	0.0062565	0.0012255	0.0019286	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Myiarchus sp.	0.0	0.0	0.0	0.0	0.0015723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.93E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Cattle Tyrant	0.3362541	0.3253968	0.3431677	0.3646813	0.3632075	0.3087349	0.2966625	0.3333333	0.3715278	0.4031311	0.387156	0.3620458	0.3934109	0.4295011	0.4024896	0.4285714	0.4400786	0.4133333	0.473251	0.4778887	0.4768946	0.48125	0.5322245	0.5347334	0.5904059	0.4945455	0.475089	0.5037221	0.4462541	0.4530478	0.4489051	0.4377828	0.4427861	0.3897158	0.3731988	0.3858186	0.372549	0.3953713	0.3982125	0.3888446	0.3905497	0.3667377	0.3438178	0.3468068	0.3290247	0.3921569	0.3737374	0.3314066	
Great Kiskadee	0.7196057	0.7301587	0.7546584	0.7345873	0.754717	0.7153614	0.6909765	0.683087	0.7170139	0.739726	0.7412844	0.7348587	0.7732558	0.7722343	0.7780083	0.794958	0.7721022	0.7709091	0.7613169	0.7817404	0.7689464	0.7958333	0.8024948	0.7883683	0.8099631	0.7509091	0.7758007	0.8014888	0.776873	0.7759473	0.7682482	0.7884615	0.7562189	0.7645467	0.7579251	0.7486966	0.7561275	0.7473481	0.7715988	0.7593625	0.8129219	0.7953092	0.7646421	0.7502021	0.7297297	0.7708333	0.7348485	0.7080925	
Streaked Flycatcher	0.2803943	0.3161376	0.2748447	0.262278	0.2610063	0.2003012	0.1866502	0.1921182	0.21875	0.1702544	0.1541284	0.1076716	0.0329457	0.0130152	0.0020747	0.0016807	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0015	0.0	0.0012407	0.0	0.0	0.0036496	0.0	0.0016584	0.0013532	0.0	0.004171	0.0110294	0.1128255	0.1688183	0.2446215	0.3018322	0.2910448	0.318872	0.2869846	0.2502938	0.3039216	0.2979798	0.2456647	
Variegated Flycatcher	0.0010953	0.0	0.0031056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0075922	0.0048504	0.0011751	0.0	0.0012626	0.0019268	
Crowned Slaty Flycatcher	0.0010953	0.0079365	0.0062112	0.0041797	0.0015723	0.0015	0.0012361	0.0032841	0.0017361	0.0	0.0018349	0.0	0.001938	0.0021692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036765	9.643E-4	0.0019861	0.0103586	0.0038573	0.0063966	0.027115	0.0097009	0.0199765	0.0134804	0.010101	0.0028902	
Tropical Kingbird	0.4118291	0.4470899	0.4192547	0.4054336	0.4040881	0.3493976	0.3374536	0.3776683	0.375	0.3581213	0.3779817	0.3257066	0.1918605	0.1127983	0.0477178	0.0151261	0.0176817	0.0072727	0.0041152	0.0042796	0.0015	0.0	0.002079	0.003231	0.001845	0.0	0.0	0.0037221	0.0	0.0	0.0018248	0.0011312	0.0033167	0.0040595	0.0057637	0.0458811	0.1703431	0.3394407	0.3952334	0.3968127	0.4541948	0.401919	0.462039	0.4518998	0.3983549	0.4754902	0.4242424	0.367052	
Eastern Kingbird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0433839	0.0	0.0	0.0	0.0	0.0	
Fork-tailed Flycatcher	0.0711939	0.1071429	0.1102484	0.1797283	0.1965409	0.1777108	0.1767614	0.1313629	0.0954861	0.0587084	0.0311927	0.0107672	0.0135659	0.0065076	0.0020747	0.0	0.0	0.0012121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013532	0.0028818	0.0417101	0.0943627	0.1494696	0.1996028	0.2103586	0.289296	0.2100213	0.2342733	0.1455133	0.0846063	0.1164216	0.0707071	0.0732177	
new world flycatcher sp.	0.0	0.0	0.0015528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Rufous-browed Peppershrike	0.0657174	0.0489418	0.0326087	0.0167189	0.0125786	0.0150602	0.0123609	0.0082102	0.0173611	0.0215264	0.0201835	0.0094213	0.0213178	0.0151844	0.0186722	0.0134454	0.0176817	0.0133333	0.0329218	0.021398	0.0277264	0.0229167	0.027027	0.0387722	0.0369004	0.0436364	0.0177936	0.0260546	0.029316	0.0477759	0.0529197	0.0475113	0.0597015	0.0365359	0.0533141	0.0646507	0.064951	0.0568949	0.0556107	0.0366534	0.0588235	0.0266525	0.0401302	0.0331447	0.0352526	0.0563725	0.0631313	0.026975	
Chivi Vireo	0.2771084	0.3121693	0.2437888	0.2507837	0.2311321	0.1822289	0.1384425	0.1543514	0.1423611	0.109589	0.1247706	0.1305518	0.0600775	0.0347072	0.0145228	0.0151261	0.0	0.0	0.0020576	0.0014265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0094723	0.0	0.004171	0.0453431	0.1485053	0.2284012	0.2103586	0.2757956	0.2590618	0.3177874	0.2764753	0.2256169	0.2892157	0.2916667	0.2398844	
Plush-crested Jay	0.0043812	0.0066138	0.0062112	0.0010449	0.0031447	0.001506	0.0037083	0.001642	0.0052083	0.0097847	0.0018349	0.0067295	0.003876	0.0065076	0.0041494	0.010084	0.0039293	0.0024242	0.0061728	0.0042796	0.0015	0.0083333	0.002079	0.0048465	0.001845	0.0015	0.0035587	0.0099256	0.004886	0.0098847	0.0072993	0.0056561	0.0099502	0.0040595	0.0057637	0.012513	0.0073529	0.002893	0.0059583	0.0039841	9.643E-4	0.0053305	0.0021692	8.084E-4	0.0011751	0.004902	0.0012626	0.0028902	
Bank Swallow	0.0087623	0.0132275	0.0108696	0.0073145	0.0157233	0.0105422	0.0185414	0.0049261	0.0069444	0.0	0.0055046	0.0026918	0.001938	0.0	0.0020747	0.0	0.0019646	0.0	0.0	0.0	0.0	0.0	0.0	0.0016155	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0028818	0.0020855	0.004902	0.002893	0.0049652	0.0039841	9.643E-4	0.0021322	0.005423	0.0072757	0.0082256	0.0159314	0.0088384	0.0105973	
White-rumped Swallow	0.3603505	0.3425926	0.302795	0.2413793	0.1666667	0.1204819	0.105068	0.0640394	0.0503472	0.0469667	0.0256881	0.0296097	0.0155039	0.0151844	0.0020747	0.0067227	0.0039293	0.0024242	0.0061728	0.0071327	0.0073937	0.0	0.008316	0.0048465	0.0110701	0.0236364	0.0213523	0.101737	0.1872964	0.2635914	0.3083942	0.3755656	0.3615257	0.3734777	0.389049	0.4264859	0.4178922	0.4358727	0.4379345	0.459761	0.5081967	0.45629	0.4533623	0.4672595	0.4336075	0.4865196	0.3800505	0.3468208	
Chilean Swallow	0.0	0.0013228	0.0	0.0010449	0.0	0.0	0.0148331	0.0032841	0.0	0.0	0.0	0.0013459	0.0135659	0.0086768	0.0248963	0.0184874	0.0098232	0.009697	0.0226337	0.0342368	0.038817	0.0520833	0.045738	0.0500808	0.1107011	0.0636364	0.0498221	0.1104218	0.0651466	0.0543657	0.0748175	0.0531674	0.0116086	0.0108254	0.0086455	0.0114703	0.0073529	0.0077146	0.0069513	0.0039841	0.0019286	0.0	0.0032538	8.084E-4	0.0011751	0.0	0.0012626	9.634E-4	
White-rumped/Chilean Swallow	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0019569	0.0	0.0	0.005814	0.0	0.0020747	0.0	0.0019646	0.0	0.0020576	0.0014265	0.0036969	0.0	0.0	0.006462	0.0166052	0.0109091	0.0053381	0.0111663	0.0114007	0.0115321	0.0091241	0.010181	0.0066335	0.0054127	0.0028818	0.0031283	0.0012255	0.002893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Tachycineta sp.	0.0	0.0	0.0	0.0	0.0	0.001506	0.0012361	0.001642	0.0017361	0.0	0.0	0.0	0.0	0.0021692	0.0020747	0.0016807	0.0019646	0.0024242	0.0061728	0.0	0.0015	0.0020833	0.0	0.0016155	0.001845	0.0072727	0.0106762	0.0124069	0.0114007	0.0082372	0.0018248	0.0045249	0.0	0.0013532	0.0	0.0	0.0	0.0019286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002451	0.0	0.0	
Gray-breasted Martin	0.5235487	0.4973545	0.4813665	0.4117032	0.3962264	0.3840361	0.3065513	0.2413793	0.2690972	0.1976517	0.1522936	0.1170929	0.0775194	0.032538	0.0207469	0.0084034	0.0	0.0024242	0.0	0.0014265	0.0	0.0041667	0.006237	0.006462	0.00369	0.0072727	0.0053381	0.0024814	0.009772	0.0395387	0.0821168	0.2149321	0.2885572	0.3640054	0.3573487	0.4244004	0.4240196	0.4580521	0.4478649	0.4406375	0.4725169	0.4594883	0.467462	0.4616006	0.4512338	0.4901961	0.4457071	0.4287091	
Southern Martin	0.0142388	0.015873	0.0062112	0.0177638	0.0172956	0.003012	0.0074166	0.0032841	0.0034722	0.0078278	0.0073394	0.0013459	0.0	0.0	0.0020747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001845	0.0	0.0	0.0024814	0.0	0.0	0.0	0.0045249	0.0082919	0.0108254	0.0172911	0.016684	0.0159314	0.0067502	0.0109235	0.012749	0.0154291	0.0074627	0.0195228	0.0121261	0.0176263	0.0073529	0.0189394	0.0096339	
Brown-chested Martin	0.4884995	0.5092593	0.484472	0.4952978	0.4811321	0.4021084	0.3770087	0.3924466	0.3836806	0.3913894	0.3174312	0.2664872	0.244186	0.1388286	0.06639	0.0352941	0.0117878	0.0036364	0.0061728	0.0014265	0.0036969	0.0041667	0.0	0.0	0.001845	0.0	0.0	0.0	0.004886	0.0016474	0.0036496	0.0067873	0.0232172	0.0608931	0.1282421	0.2241919	0.3455882	0.3712633	0.4131082	0.4215139	0.4551591	0.4371002	0.4305857	0.4591754	0.4089307	0.495098	0.4772727	0.4508671	
new world martin sp. (Progne sp.)	0.0065717	0.0185185	0.0046584	0.0073145	0.009434	0.0045181	0.0049444	0.001642	0.0086806	0.0039139	0.0036697	0.0026918	0.0	0.0	0.0062241	0.0	0.0019646	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018182	0.0	0.0012407	0.0	0.0	0.0018248	0.0022624	0.0016584	0.0027064	0.0014409	0.004171	0.0	0.0015	0.0069513	0.0031873	0.002893	0.0095949	0.0021692	0.0056589	0.0047004	0.0073529	0.0050505	0.0028902	
Southern Rough-winged Swallow	0.0240964	0.021164	0.015528	0.015674	0.0031447	0.003012	0.0061805	0.0082102	0.0104167	0.0019569	0.0018349	0.0053836	0.003876	0.0	0.0	0.0016807	0.0019646	0.0012121	0.0020576	0.0057061	0.0	0.0	0.002079	0.0	0.0015	0.0018182	0.0017794	0.0024814	0.0016287	0.0016474	0.0	0.0011312	0.0033167	0.0040595	0.0244957	0.0427529	0.0355392	0.024108	0.0248262	0.038247	0.0347155	0.0426439	0.0347072	0.0315279	0.027027	0.0294118	0.0353535	0.026975	
Blue-and-white Swallow	0.286966	0.3042328	0.2639752	0.2560084	0.2987421	0.2650602	0.2447466	0.2922824	0.2881944	0.2798434	0.2678899	0.2449529	0.3042636	0.2299349	0.2385892	0.2235294	0.1768173	0.1769697	0.2366255	0.2924394	0.2661738	0.25625	0.3222453	0.355412	0.4132841	0.3690909	0.3558719	0.3473945	0.2785016	0.2652389	0.3284672	0.2952489	0.305141	0.232747	0.2190202	0.2544317	0.2585784	0.2883317	0.2720953	0.2868526	0.3047252	0.2675906	0.2429501	0.2530315	0.2209166	0.254902	0.2462121	0.2206166	
Tawny-headed Swallow	0.0010953	0.0026455	0.0	0.0010449	0.0	0.003012	0.0	0.0	0.0	0.0	0.0018349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0015	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013532	0.0	0.0	0.0	9.643E-4	0.0	0.0	0.0	0.0	0.0	8.084E-4	0.0	0.0	0.0	9.634E-4	
Barn Swallow	0.1741512	0.1878307	0.1614907	0.1567398	0.177673	0.1521084	0.1742892	0.1297209	0.1041667	0.0704501	0.0422018	0.0309556	0.005814	0.0043384	0.0	0.0016807	0.0	0.0012121	0.0	0.0	0.0	0.0	0.0	0.003231	0.00369	0.0	0.0071174	0.0012407	0.0016287	0.0	0.0	0.0113122	0.0016584	0.0338295	0.0576369	0.1220021	0.1421569	0.1793635	0.1787488	0.1904382	0.1938284	0.2025586	0.1789588	0.2021019	0.1656874	0.2230392	0.219697	0.2157996	
Cliff Swallow	0.0043812	0.0066138	0.0031056	0.0041797	0.004717	0.0	0.0185414	0.0032841	0.0	0.0	0.0018349	0.0013459	0.001938	0.0	0.0015	0.0016807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013532	0.0014409	0.0	0.0	0.0	0.0019861	0.0	0.0	0.0031983	0.0021692	8.084E-4	0.0035253	0.0012255	0.0	0.0019268	
swallow sp.	0.0230011	0.0145503	0.0186335	0.0198537	0.0062893	0.0225904	0.0123609	0.0147783	0.0086806	0.0136986	0.0275229	0.0174966	0.0116279	0.032538	0.0124481	0.0033613	0.0196464	0.0145455	0.0123457	0.0156919	0.012939	0.00625	0.016632	0.0129241	0.0166052	0.0163636	0.0177936	0.0235732	0.0309446	0.0263591	0.0273723	0.0418552	0.0431177	0.0270636	0.0273775	0.0218978	0.0220588	0.0163934	0.0297915	0.025498	0.0202507	0.0170576	0.016269	0.0169766	0.012926	0.004902	0.0075758	0.0067437	
Masked Gnatcatcher	0.3274918	0.3677249	0.3043478	0.3416928	0.3238994	0.2921687	0.2719407	0.3152709	0.3350694	0.3639922	0.3559633	0.3472409	0.374031	0.340564	0.3713693	0.3613445	0.3575639	0.3721212	0.3950617	0.3980029	0.4306839	0.4229167	0.5072765	0.5008078	0.5258303	0.4436364	0.4021352	0.4751861	0.4201954	0.3970346	0.4361314	0.4309955	0.4029851	0.3937754	0.3688761	0.4056309	0.3946078	0.415622	0.3962264	0.340239	0.4021215	0.3507463	0.3947939	0.3524656	0.3113984	0.3737745	0.3484848	0.2707129	
Southern House Wren	0.4994524	0.5066138	0.4627329	0.4190178	0.3836478	0.3704819	0.3139679	0.3251232	0.3715278	0.3874755	0.412844	0.4374159	0.496124	0.4707158	0.526971	0.512605	0.502947	0.4739394	0.5020576	0.4835949	0.4935305	0.4770833	0.4823285	0.5444265	0.5295203	0.48	0.475089	0.5334988	0.5390879	0.5304778	0.5492701	0.5927602	0.5389718	0.5845737	0.6095101	0.6235662	0.6372549	0.6248795	0.611718	0.5856574	0.6123433	0.5852878	0.6073753	0.5610348	0.5675676	0.5992647	0.5429293	0.4913295	
Grass Wren	0.0015	0.0	0.0	0.0	0.0	0.0	0.0012361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.968E-4	0.0	0.0	0.0	8.084E-4	0.0	0.0	0.0	0.0	
wren sp.	0.0	0.0	0.0015528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
European Starling	0.3975904	0.4153439	0.3944099	0.3772205	0.3993711	0.3313253	0.3065513	0.3858785	0.3975694	0.3913894	0.412844	0.3580081	0.3992248	0.3665944	0.3921162	0.4352941	0.4302554	0.4266667	0.4156379	0.4393723	0.4454713	0.4583333	0.4490644	0.5153473	0.5276753	0.5090909	0.4982206	0.5359801	0.4918567	0.5189456	0.5145985	0.5282805	0.5290216	0.5101488	0.4855908	0.561001	0.5453431	0.5458052	0.6077458	0.6270916	0.6441659	0.6076759	0.5986985	0.5464834	0.5123384	0.5159314	0.4949495	0.4094412	
Crested Myna	0.0251917	0.0092593	0.0062112	0.0083595	0.004717	0.0105422	0.0111248	0.0032841	0.0104167	0.0039139	0.0110092	0.0242261	0.0116279	0.0065076	0.0124481	0.0168067	0.0235756	0.0121212	0.0144033	0.0228245	0.0147874	0.0125	0.027027	0.0080775	0.0239852	0.0454545	0.0231317	0.028536	0.019544	0.0263591	0.0145985	0.0271493	0.026534	0.0311231	0.0086455	0.0187696	0.0232843	0.0405014	0.0268123	0.0262948	0.0337512	0.0351812	0.0347072	0.0307195	0.0199765	0.0306373	0.0239899	0.026975	
Patagonian Mockingbird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0109091	0.0	0.0014265	0.0	0.0020833	0.002079	0.0015	0.0015	0.0036364	0.0	0.0012407	0.0016287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.93E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Chalk-browed Mockingbird	0.5673604	0.6137566	0.6024845	0.5872518	0.6116352	0.5466867	0.4919654	0.5878489	0.59375	0.5753425	0.6073394	0.5854643	0.6085271	0.6637744	0.6224066	0.6420168	0.6247544	0.5757576	0.6358025	0.6191155	0.6451017	0.6625	0.6652807	0.6591276	0.6697417	0.6345455	0.6298932	0.6761787	0.6742671	0.6688633	0.6715328	0.658371	0.6500829	0.6102842	0.6210375	0.6152242	0.6102941	0.6219865	0.6395233	0.6167331	0.6615236	0.6023454	0.643167	0.6232821	0.6169213	0.6286765	0.6325758	0.5606936	
White-banded Mockingbird	0.0098576	0.0119048	0.0062112	0.0094044	0.0110063	0.0090361	0.0086527	0.0049261	0.0086806	0.0156556	0.0183486	0.0632571	0.0794574	0.0954447	0.1120332	0.0436975	0.0589391	0.0436364	0.0390947	0.0456491	0.0166359	0.0229167	0.039501	0.0533118	0.0442804	0.06	0.0373665	0.0409429	0.0407166	0.0428336	0.0492701	0.0373303	0.0298507	0.0433018	0.037464	0.0406674	0.0477941	0.051109	0.0476663	0.0318725	0.0192864	0.0010661	0.0119306	0.0056589	0.0058754	0.0098039	0.0037879	0.004817	
Swainson's Thrush	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0080841	0.0282021	0.0	0.0	0.0	
Chiguanco Thrush	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0011751	0.0	0.0	0.0	
Austral Thrush	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012255	0.0	0.0015	
Creamy-bellied Thrush	0.2935378	0.2962963	0.2670807	0.262278	0.2232704	0.1837349	0.1606922	0.2036125	0.2118056	0.2093933	0.2220183	0.2368775	0.2286822	0.2234273	0.2302905	0.205042	0.2337917	0.2	0.2304527	0.2453638	0.2513863	0.2458333	0.2889813	0.3344103	0.3154982	0.26	0.2224199	0.3002481	0.242671	0.199341	0.2445255	0.2590498	0.2703151	0.3112314	0.3443804	0.3910323	0.4019608	0.4271938	0.4538232	0.4270916	0.4995178	0.4573561	0.489154	0.4381568	0.4065805	0.4509804	0.3800505	0.2803468	
Blacksmith Thrush	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0159363	9.643E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
