









Frequency of observations in the selected location(s).:
Number of taxa: 	645

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
White-banded Mockingbird	0.0085059	0.0082324	0.0094787	0.0122034	0.0101471	0.0119681	0.009772	0.0116891	0.0098168	0.0173218	0.0178955	0.0238411	0.0356065	0.0360861	0.0470822	0.0531453	0.045	0.054514	0.0365359	0.0481989	0.0396175	0.049505	0.041939	0.0415704	0.0323034	0.0356751	0.0301399	0.0375427	0.0292935	0.0281518	0.0348903	0.0267309	0.0261256	0.0291457	0.0324241	0.0275482	0.0430416	0.0313128	0.0429913	0.0219987	0.0242308	0.0147742	0.0180723	0.0161586	0.0206433	0.0213068	0.0102592	0.0060013	
mimid sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.873E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Swainson's Thrush	3.698E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.221E-4	0.0	0.0	0.0	0.0	0.0015	0.0	
Andean Slaty Thrush	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Chiguanco Thrush	0.0	4.843E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	6.631E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.744E-4	0.0015	0.0	0.0	0.0011117	0.0	0.0	0.0	0.0	0.0	3.613E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.4E-4	0.0	
Austral Thrush	0.0151627	0.0145278	0.0121116	0.0064407	0.0045662	0.008422	0.0089577	0.0035067	0.0045812	0.0073284	0.0035791	0.006181	0.0090525	0.0090215	0.0066313	0.0092191	0.0065	0.0129795	0.0040595	0.0091324	0.0068306	0.009901	0.0043573	0.0046189	0.0098315	0.0054885	0.010226	0.0085324	0.0086157	0.00612	0.0078784	0.0065732	0.012229	0.0095477	0.010808	0.0110193	0.0095648	0.0129273	0.0104769	0.0106851	0.0053846	0.0075981	0.0115848	0.0157914	0.0110418	0.015625	0.0140389	0.0107391	
Creamy-bellied Thrush	0.1272189	0.1012107	0.1153239	0.0871186	0.0918316	0.0664894	0.0712541	0.0783168	0.0850785	0.0866089	0.1066571	0.0997792	0.0959565	0.1186676	0.1498674	0.1328633	0.112	0.1150851	0.1265223	0.0948757	0.1079235	0.1053748	0.1013072	0.0987298	0.0786517	0.0872667	0.0979548	0.1045222	0.1143021	0.1095471	0.1136747	0.1389132	0.1289605	0.1658291	0.1930005	0.2054309	0.2266858	0.2168917	0.2221821	0.2303583	0.2253846	0.2498945	0.2483781	0.2515608	0.2179549	0.2069129	0.2105832	0.1655085	
White-necked Thrush	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	
Rufous-bellied Thrush	0.4134615	0.3975787	0.3986309	0.3183051	0.3384069	0.3781028	0.3998371	0.3483343	0.3965969	0.4437042	0.468146	0.4428256	0.4236572	0.5156142	0.5046419	0.5222343	0.4615	0.4715893	0.5818674	0.5748351	0.5765027	0.5367751	0.4738562	0.5369515	0.497191	0.4582876	0.489774	0.4778157	0.5347501	0.5495716	0.5458638	0.6117441	0.5047248	0.5386935	0.5352548	0.5419126	0.5609756	0.5268601	0.5209538	0.5163419	0.5107692	0.5382018	0.536608	0.5409475	0.5112818	0.4857955	0.5167387	0.4684144	
Turdus sp.	3.698E-4	0.0015	0.0	3.39E-4	5.074E-4	0.0031028	0.0016287	0.0	0.0013089	0.0	0.0	0.0	0.0	6.94E-4	0.0	0.0	0.0015	0.002019	0.0	0.0015	0.0	0.0	5.447E-4	0.0	0.0	0.0	5.382E-4	0.0	0.0	6.12E-4	0.0	0.0	0.0	0.0015075	0.0	0.0011806	0.0015	0.0014364	0.0014451	6.285E-4	3.846E-4	0.0012664	0.0018536	0.0018362	4.801E-4	0.0	5.4E-4	3.159E-4	
Zebra Finch	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	
Java Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	
Common Waxbill	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.035E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
House Sparrow	0.4108728	0.4174334	0.4207478	0.3576271	0.3394216	0.3515071	0.3448697	0.3173583	0.3573298	0.3904064	0.3865426	0.392053	0.3705492	0.407356	0.367374	0.3893709	0.396	0.3498702	0.3937754	0.4216134	0.4139344	0.3826025	0.3643791	0.4018476	0.4058989	0.3918771	0.3815931	0.3831058	0.4066628	0.4192166	0.4029263	0.4316389	0.4307949	0.3894472	0.4060731	0.4057458	0.4122429	0.4110888	0.4010116	0.4138906	0.4034615	0.4065006	0.4026877	0.4252663	0.4426308	0.4176136	0.4238661	0.4324068	
Italian Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.627E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.735E-4	0.0	3.159E-4	
House/Italian Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Yellowish Pipit	0.0081361	0.0121065	0.0094787	0.0040678	0.0076104	0.0031028	0.0012215	0.0035067	0.0032723	0.0019987	0.0042949	0.002649	0.002414	0.0055517	0.0019894	0.0016269	0.002	0.002019	0.0013532	0.0010147	0.0034153	0.0028289	0.0027233	0.0028868	0.0021067	0.0010977	0.0010764	0.0029863	0.0051694	0.001836	0.0028137	0.0043821	0.0066704	0.0065327	0.0041173	0.0070838	0.010043	0.0180982	0.0104769	0.0103708	0.0146154	0.0147742	0.0139018	0.0157914	0.0115218	0.0071023	0.0151188	0.0085281	
Short-billed Pipit	0.0073964	0.0101695	0.0068457	0.0064407	0.0010147	0.0022163	0.0012215	0.0017534	0.0019634	6.662E-4	0.0028633	0.001766	0.0030175	0.0013879	0.0033156	0.0065076	0.0035	0.0017306	0.0020298	5.074E-4	0.0020492	0.0028289	0.0021786	0.0	0.0	0.0010977	0.0021529	0.0021331	0.0022975	0.001836	0.0011255	0.0043821	0.0050028	0.0085427	0.0066907	0.0051161	0.0114778	0.0066073	0.0126445	0.0122564	0.0119231	0.0139299	0.0148285	0.0194638	0.0163226	0.0194129	0.0107991	0.006633	
Pampas Pipit	0.0029586	4.843E-4	0.0021064	0.0016949	0.0	4.433E-4	0.0	0.0015	0.0	0.0015	0.0	8.83E-4	0.0	0.0	0.0	5.423E-4	0.0	0.0	6.766E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011117	0.0055276	5.147E-4	0.0027548	0.0028694	0.0014364	0.0072254	0.004714	0.0019231	0.0050654	0.0060241	0.0044069	0.0024004	0.0061553	0.0037797	0.0012634	
Correndera Pipit	0.0421598	0.0372881	0.0300158	0.0301695	0.0289193	0.0217199	0.014658	0.0157802	0.0222513	0.0153231	0.0164639	0.0225166	0.019312	0.0145732	0.0278515	0.0173536	0.021	0.0282665	0.0230041	0.0147133	0.0157104	0.0169731	0.0217865	0.0155889	0.0098315	0.0175631	0.017761	0.0145051	0.0189546	0.0183599	0.0230726	0.0223488	0.0277932	0.0366834	0.0288214	0.034632	0.0325203	0.0445274	0.0335983	0.0449403	0.0373077	0.0476995	0.0495829	0.0558208	0.0475276	0.0359848	0.0448164	0.0356917	
Hellmayr's Pipit	0.0077663	0.009201	0.0073723	0.0030508	0.0025368	0.0039894	0.0020358	0.0035067	6.545E-4	0.0019987	0.0035791	0.003532	0.0054315	0.0041638	0.0046419	0.0032538	0.0025	0.0051918	0.0033829	0.0015221	0.0027322	0.0063649	0.0038126	0.0028868	0.0035112	0.0032931	0.0016146	0.0038396	0.0068926	0.0067319	0.0056275	0.0092025	0.0061145	0.0095477	0.0082347	0.0039355	0.0052606	0.0091928	0.0061416	0.0116279	0.0096154	0.0101309	0.0143652	0.013588	0.0086414	0.0080492	0.0091793	0.0060013	
pipit sp.	0.0051775	0.0029056	0.0068457	0.0050847	0.0065956	0.0066489	0.0032573	0.0070134	0.0065445	0.0033311	0.0042949	0.006181	0.006035	0.0048577	0.0066313	0.0086768	0.006	0.0129795	0.0054127	0.0035515	0.0047814	0.0077793	0.0092593	0.0017321	0.0049157	0.0082327	0.0053821	0.0042662	0.0063182	0.004896	0.0039392	0.0039439	5.559E-4	0.0040201	0.0041173	0.0059032	0.0038259	0.0068946	0.0090318	0.0050283	0.005	0.0012664	0.0074143	0.0033052	0.0038406	0.0052083	0.0048596	0.0047378	
European Greenfinch	0.0184911	0.0179177	0.0163244	0.0111864	0.0136986	0.0115248	0.0057003	0.0070134	0.0052356	6.662E-4	0.0050107	0.004415	0.004828	0.0048577	0.005305	0.0037961	0.005	0.006634	0.0054127	0.0045662	0.0034153	0.0028289	0.0103486	0.0028868	0.002809	0.0049396	0.0086114	0.0055461	0.0051694	0.0110159	0.0073157	0.0118317	0.0150083	0.0110553	0.018528	0.0251869	0.023912	0.0201092	0.0162572	0.0150849	0.0130769	0.0122415	0.0185357	0.0154242	0.0182429	0.0184659	0.012419	0.0167404	
European Goldfinch	0.010355	0.009201	0.0063191	0.0088136	0.0091324	0.0048759	0.0028502	0.0070134	0.0085079	0.0066622	0.0085898	0.007064	0.007242	0.0027759	0.0079576	0.0075922	0.0095	0.0080761	0.014885	0.0076104	0.011612	0.0134371	0.0119826	0.0138568	0.011236	0.0137212	0.01507	0.0098123	0.0114877	0.0116279	0.0090039	0.0127082	0.0061145	0.0105528	0.01544	0.0149547	0.0081301	0.0074691	0.0065029	0.0072282	0.0065385	0.0092866	0.0074143	0.0099155	0.0139222	0.0094697	0.0107991	0.0094757	
new world goldfinch sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.884E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Hooded Siskin	0.2522189	0.2610169	0.2485519	0.2220339	0.2409944	0.2078901	0.2052117	0.1770894	0.1950262	0.1718854	0.1567645	0.1377483	0.1538926	0.1443442	0.1690981	0.1686551	0.187	0.1995962	0.2036536	0.1902588	0.2247268	0.2178218	0.2233115	0.1939954	0.1980337	0.2008782	0.1942949	0.2039249	0.2199885	0.2037944	0.2042769	0.2348817	0.2206782	0.2311558	0.237262	0.2325856	0.2505978	0.2625682	0.2431358	0.2457574	0.2361538	0.2473618	0.2511585	0.2607418	0.2496399	0.2372159	0.2710583	0.2634239	
Black-chinned Siskin	0.0	0.0	0.0	0.0	0.0	4.433E-4	0.0	0.0	0.0	0.0	0.0	4.415E-4	6.035E-4	0.0013879	0.0	0.0	0.0	5.769E-4	0.0	0.0	0.0	7.072E-4	0.0010893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011255	4.382E-4	5.559E-4	5.025E-4	0.0	3.935E-4	0.0015	0.0	0.0	0.0	3.846E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Spinus sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.035E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.022E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
finch sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.382E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Grassland Sparrow	0.0406805	0.0547215	0.0494997	0.0352542	0.0476915	0.0261525	0.0191368	0.0233781	0.0222513	0.0099933	0.0128848	0.0048565	0.0078455	0.0027759	0.0046419	0.0124729	0.01	0.0170176	0.0101488	0.0106545	0.011612	0.0134371	0.0147059	0.01097	0.0070225	0.0093304	0.010226	0.0059727	0.0103389	0.0110159	0.0095667	0.0166521	0.0166759	0.0286432	0.0247041	0.0181031	0.0349115	0.0396438	0.0382948	0.035198	0.0307692	0.0401013	0.0435589	0.0378259	0.0441671	0.0440341	0.037257	0.0303222	
Rufous-collared Sparrow	0.5902367	0.5728814	0.5529226	0.4589831	0.4175545	0.3976064	0.3811075	0.3395675	0.3514398	0.3311126	0.3715104	0.3752759	0.3958962	0.3900069	0.4257294	0.4143167	0.4575	0.4698587	0.4384303	0.4033486	0.4562842	0.4349364	0.4520697	0.4295612	0.4522472	0.467618	0.4768568	0.503413	0.518093	0.5171359	0.5239167	0.5411919	0.5308505	0.5743719	0.5784869	0.5611964	0.6011478	0.6268314	0.587789	0.5939661	0.5884615	0.6015196	0.6357739	0.6177011	0.5669707	0.5932765	0.5788337	0.6269741	
Bobolink	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
White-browed Meadowlark	0.0747041	0.0673123	0.0558189	0.0433898	0.0436327	0.0261525	0.0232085	0.0169492	0.0248691	0.0126582	0.0171797	0.0128035	0.0150875	0.0124913	0.0218833	0.0195228	0.0155	0.0207672	0.0189445	0.0157281	0.010929	0.0134371	0.0185185	0.0086605	0.0133427	0.0148189	0.007535	0.0093857	0.0091901	0.0128519	0.0185706	0.0153374	0.0266815	0.0286432	0.0313948	0.0358127	0.0430416	0.062913	0.0653902	0.0600251	0.0661538	0.0734487	0.0917516	0.091076	0.0868939	0.0776515	0.0836933	0.0685407	
Pampas Meadowlark	0.0029586	0.0072639	0.0010532	0.0020339	0.0010147	8.865E-4	0.0012215	0.0017534	0.0013089	0.0	0.0015	4.415E-4	0.0018105	6.94E-4	0.0026525	0.0021692	0.0015	0.0014422	6.766E-4	5.074E-4	0.0027322	0.0014144	0.004902	5.774E-4	0.0	0.0065862	0.0032293	0.0021331	0.0017231	0.0015	0.0	0.0017528	0.0050028	0.0045226	0.001544	0.0035419	0.0066954	0.00316	0.007948	0.0084852	0.0057692	0.0042212	0.0111214	0.0102828	0.0100816	0.0094697	0.0037797	0.0018951	
Long-tailed Meadowlark	0.0425296	0.0556901	0.0410742	0.040339	0.0294267	0.0319149	0.0187296	0.030976	0.0248691	0.023984	0.0272011	0.0242826	0.0440555	0.0326162	0.0444297	0.0466377	0.051	0.0640323	0.0304465	0.0289193	0.0314208	0.029703	0.0441176	0.0196305	0.0323034	0.0570801	0.0387513	0.037116	0.0304423	0.0361077	0.035453	0.037248	0.0516954	0.0633166	0.0437468	0.0515545	0.0688666	0.0531456	0.0697254	0.0543683	0.0469231	0.0502322	0.0518999	0.0565553	0.056169	0.0620265	0.0464363	0.0353759	
Leistes sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.884E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.4E-4	0.0	
Crested Oropendola	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Solitary Black Cacique	0.0207101	0.0217918	0.0279094	0.0210169	0.0157281	0.0164007	0.0207655	0.024547	0.0281414	0.0253165	0.0286328	0.0233996	0.0223295	0.0201249	0.0391247	0.027115	0.025	0.0213441	0.037889	0.0390665	0.034153	0.0282885	0.0332244	0.0398383	0.0428371	0.0406147	0.0419806	0.0388225	0.0361861	0.0354957	0.037704	0.0368098	0.0283491	0.0311558	0.0344828	0.046832	0.0396939	0.0338983	0.0343208	0.0301697	0.0365385	0.0308147	0.0352178	0.0308483	0.0264042	0.0269886	0.0275378	0.0230575	
Golden-winged Cacique	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.662E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.782E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Variable Oriole	0.033284	0.0324455	0.0373881	0.0410169	0.0410959	0.0407801	0.0517101	0.0555231	0.0575916	0.0512991	0.0816034	0.0547461	0.0561255	0.0513532	0.0689655	0.0715835	0.0605	0.0680704	0.082544	0.0821918	0.079918	0.0869873	0.0762527	0.0825635	0.0786517	0.0570801	0.0742734	0.0644198	0.0769673	0.0636475	0.0641531	0.0718668	0.0744858	0.0603015	0.0658775	0.0645415	0.0693448	0.0534329	0.058526	0.062225	0.0557692	0.056564	0.0500463	0.0488432	0.0398464	0.0421402	0.0556156	0.0442198	
Orange-backed Troupial	0.0	4.843E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	4.415E-4	0.0	6.94E-4	0.0	0.0021692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.382E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.745E-4	0.0	0.0	3.846E-4	0.0	0.0	0.0	0.0	0.0015	0.0	3.159E-4	
Screaming Cowbird	0.0832101	0.0769976	0.0858346	0.0728814	0.0700152	0.0625	0.0553746	0.0601987	0.0517016	0.0433045	0.0400859	0.0348786	0.039831	0.0381679	0.0431034	0.0504338	0.0505	0.0663398	0.052774	0.0461695	0.0601093	0.0502122	0.0648148	0.051963	0.0533708	0.0521405	0.058127	0.0507679	0.078116	0.0667075	0.0669668	0.0692375	0.0789327	0.0778894	0.0880082	0.0830382	0.0822573	0.1103131	0.099711	0.0945946	0.1034615	0.0945547	0.1000927	0.1098054	0.0955353	0.0871212	0.088013	0.0979154	
Shiny Cowbird	0.3313609	0.316707	0.2759347	0.2145763	0.1831558	0.1467199	0.1294788	0.1233197	0.1184555	0.1025983	0.1166786	0.1041943	0.1038021	0.1214434	0.1545093	0.1409978	0.166	0.1848861	0.1562923	0.1577879	0.159153	0.1647808	0.1595861	0.1628176	0.1502809	0.1745335	0.1738428	0.2086177	0.23722	0.2227662	0.2301632	0.2629273	0.2779322	0.3005025	0.3365929	0.3364817	0.384505	0.4053433	0.382948	0.3683218	0.3696154	0.3777965	0.3897127	0.377892	0.3682189	0.3721591	0.3617711	0.3667088	
Screaming/Shiny Cowbird	0.0022189	0.0029056	0.0047393	0.0027119	0.0025368	0.0022163	0.0020358	0.0023378	0.0032723	0.0	0.0014316	0.0022075	0.001207	0.0027759	0.0019894	0.0027115	0.004	0.0037496	0.0013532	0.0015221	0.0020492	0.0014144	0.0027233	0.0011547	0.0063202	0.0032931	5.382E-4	0.0025597	0.0040207	0.001836	0.0033765	0.0030675	0.0027793	0.001005	0.0056613	0.0047226	0.0062171	0.0057455	0.003974	0.0059711	0.0073077	0.0037991	0.0027804	0.0047741	0.006241	0.0033144	0.0048596	0.0047378	
Giant Cowbird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.447E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Scarlet-headed Blackbird	0.0151627	0.0164649	0.0173776	0.0101695	0.0147133	0.0070922	0.007329	0.0116891	0.0143979	0.0139907	0.0200429	0.012362	0.0138805	0.0090215	0.0165782	0.0211497	0.014	0.0190366	0.0142084	0.0147133	0.0184426	0.0155587	0.0152505	0.0213626	0.0161517	0.0197585	0.0172228	0.0145051	0.0183802	0.0244798	0.033202	0.0166521	0.0177877	0.0155779	0.0231601	0.030303	0.025825	0.024131	0.0220376	0.0311125	0.0319231	0.0341916	0.0379981	0.0290121	0.0240038	0.0250947	0.0302376	0.0167404	
Chopi Blackbird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.12E-4	5.627E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Grayish Baywing	0.3213757	0.3152542	0.311743	0.2779661	0.3211568	0.2925532	0.3029316	0.3056692	0.309555	0.2778148	0.2763064	0.2715232	0.2432106	0.2338654	0.2665782	0.2494577	0.2815	0.2858379	0.2889039	0.2724505	0.2766393	0.2623762	0.2521786	0.2742494	0.2598315	0.2711306	0.2556512	0.2674915	0.3009765	0.2778458	0.2515476	0.2673094	0.2384658	0.2628141	0.2768914	0.2750885	0.3032042	0.3254812	0.3088873	0.3029541	0.3115385	0.2899958	0.3401297	0.3235402	0.3202112	0.329072	0.3164147	0.3209097	
Unicolored Blackbird	0.0051775	0.0053269	0.0057925	0.0040678	0.0040589	0.0044326	0.002443	0.0046756	0.0032723	0.0039973	0.0021475	0.002649	0.0042245	0.0048577	0.0039788	0.0027115	0.0015	0.0054802	0.0054127	0.0035515	0.0068306	0.0028289	0.004902	0.0051963	0.0021067	5.488E-4	0.0080732	0.0059727	0.0051694	0.005508	0.0090039	0.0026293	0.0066704	0.0045226	0.0097787	0.0051161	0.0081301	0.0091928	0.0068642	0.0037712	0.0061538	0.0080203	0.0060241	0.0051414	0.0105617	0.0042614	0.0026998	0.0031586	
Yellow-winged Blackbird	0.0961538	0.1031477	0.0674039	0.0728814	0.0740741	0.0562943	0.0451954	0.0619521	0.0687173	0.0512991	0.0622763	0.0671082	0.0899215	0.056211	0.0702918	0.0775488	0.11	0.0839342	0.0764547	0.0568239	0.0703552	0.0813296	0.085512	0.0900693	0.0800562	0.0933041	0.1044133	0.0994027	0.0953475	0.1046512	0.1097355	0.1034181	0.1167315	0.1221106	0.1204323	0.1070445	0.1248207	0.1344441	0.1022399	0.1297926	0.12	0.1186154	0.1348471	0.1171502	0.1032165	0.1079545	0.1042117	0.0988629	
Chestnut-capped Blackbird	0.0177515	0.0125908	0.0121116	0.0122034	0.0106545	0.0070922	0.0061075	0.0105202	0.0111257	0.0033311	0.0064424	0.0066225	0.0078455	0.0048577	0.005305	0.005423	0.0125	0.013268	0.0087957	0.0091324	0.0095628	0.0056577	0.0114379	0.01097	0.008427	0.021405	0.01507	0.0149317	0.0155083	0.0189718	0.0140687	0.0153374	0.0216787	0.0266332	0.0216161	0.0188902	0.0248685	0.0359092	0.0234827	0.0254557	0.0315385	0.0287041	0.0329008	0.0282776	0.0220835	0.0170455	0.0167387	0.0189514	
Saffron-cowled Blackbird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	
Brown-and-yellow Marshbird	0.1275888	0.1171913	0.1000527	0.0861017	0.0821918	0.0673759	0.0684039	0.0818235	0.1007853	0.0932712	0.0844667	0.1077263	0.1140616	0.1013185	0.1220159	0.1198482	0.1535	0.1199885	0.1102842	0.109589	0.1004098	0.1195191	0.1296296	0.1114319	0.1172753	0.1339188	0.1410118	0.1156143	0.1183228	0.1003672	0.1232414	0.1069238	0.1200667	0.1251256	0.1338137	0.1345927	0.1401243	0.1588624	0.1351156	0.1505343	0.1523077	0.1549177	0.1765524	0.1513037	0.1512242	0.1434659	0.1355292	0.1279217	
